time, open, high, low, close, volume
"2025.05.23,16:30",3351.31,3352.40,3341.37,3342.23,537
"2025.05.23,16:35",3341.99,3345.21,3337.22,3343.44,526
"2025.05.23,16:40",3344.21,3348.61,3342.28,3345.37,511
"2025.05.23,16:45",3345.75,3348.75,3343.36,3343.80,493
"2025.05.23,16:50",3343.50,3347.36,3341.93,3345.44,486
"2025.05.23,16:55",3345.19,3346.52,3339.90,3339.99,473
"2025.05.23,17:00",3340.30,3345.23,3336.56,3342.32,510
"2025.05.23,17:05",3342.42,3348.59,3341.89,3348.59,485
"2025.05.23,17:10",3348.29,3348.43,3343.11,3343.87,488
"2025.05.23,17:15",3344.25,3352.88,3343.97,3352.67,482
"2025.05.23,17:20",3352.76,3354.19,3349.80,3351.67,490
"2025.05.23,17:25",3351.72,3352.41,3347.43,3351.39,494
"2025.05.23,17:30",3351.43,3351.67,3348.53,3350.75,475
"2025.05.23,17:35",3350.74,3354.62,3350.72,3353.64,466
"2025.05.23,17:40",3353.64,3353.74,3351.79,3353.04,440
"2025.05.23,17:45",3353.00,3353.59,3350.74,3351.40,404
"2025.05.23,17:50",3354.17,3358.00,3354.01,3356.59,389
"2025.05.23,17:55",3356.78,3359.61,3356.78,3359.19,458
"2025.05.23,18:00",3359.21,3359.93,3357.37,3359.02,472
"2025.05.23,18:05",3359.01,3360.04,3357.99,3358.87,452
"2025.05.23,18:10",3358.86,3359.34,3354.41,3357.06,461
"2025.05.23,18:15",3357.04,3359.18,3352.70,3352.70,456
"2025.05.23,18:20",3352.80,3354.46,3352.10,3353.01,433
"2025.05.23,18:25",3353.05,3358.15,3352.93,3357.99,434
"2025.05.23,18:30",3358.27,3359.39,3356.81,3357.92,404
"2025.05.23,18:35",3358.05,3359.01,3355.65,3356.57,422
"2025.05.23,18:40",3356.53,3357.76,3356.12,3357.30,386
"2025.05.23,18:45",3357.27,3359.80,3357.27,3359.67,380
"2025.05.23,18:50",3359.70,3360.89,3359.04,3360.01,415
"2025.05.23,18:55",3360.03,3362.36,3360.03,3361.68,416
"2025.05.23,19:00",3361.90,3362.62,3358.89,3359.42,399
"2025.05.23,19:05",3359.45,3359.56,3357.39,3357.98,404
"2025.05.23,19:10",3357.97,3361.43,3357.74,3360.45,376
"2025.05.23,19:15",3360.44,3361.49,3360.02,3360.08,366
"2025.05.23,19:20",3360.03,3360.47,3358.47,3360.39,385
"2025.05.23,19:25",3360.35,3360.88,3359.97,3360.36,340
"2025.05.23,19:30",3360.38,3362.67,3360.33,3362.06,369
"2025.05.23,19:35",3362.01,3362.37,3360.94,3361.76,395
"2025.05.23,19:40",3361.80,3363.10,3361.80,3363.05,352
"2025.05.23,19:45",3363.13,3364.55,3362.23,3362.57,370
"2025.05.23,19:50",3362.62,3362.62,3358.58,3359.30,365
"2025.05.23,19:55",3359.24,3359.92,3357.56,3359.02,383
"2025.05.23,20:00",3359.01,3360.19,3358.68,3359.63,359
"2025.05.23,20:05",3359.64,3359.70,3357.78,3358.80,358
"2025.05.23,20:10",3358.74,3360.07,3358.22,3359.83,309
"2025.05.23,20:15",3360.60,3360.63,3356.45,3359.37,300
"2025.05.23,20:20",3359.26,3363.25,3359.22,3363.14,369
"2025.05.23,20:25",3363.15,3365.85,3362.96,3365.74,412
"2025.05.23,20:30",3365.80,3365.87,3362.94,3365.17,364
"2025.05.23,20:35",3365.16,3365.64,3364.16,3365.03,340
"2025.05.23,20:40",3365.06,3365.06,3363.24,3363.80,286
"2025.05.23,20:45",3363.83,3364.62,3362.42,3363.93,349
"2025.05.23,20:50",3364.01,3364.36,3362.43,3363.25,344
"2025.05.23,20:55",3363.20,3364.00,3362.09,3362.64,363
"2025.05.23,21:00",3362.65,3364.43,3361.23,3363.95,347
"2025.05.23,21:05",3363.85,3365.52,3363.80,3365.28,324
"2025.05.23,21:10",3365.19,3365.78,3364.41,3365.21,308
"2025.05.23,21:15",3365.20,3365.50,3364.15,3364.87,344
"2025.05.23,21:20",3364.72,3365.37,3364.40,3365.15,365
"2025.05.23,21:25",3365.15,3365.46,3363.89,3365.34,352
"2025.05.23,21:30",3365.10,3365.84,3364.80,3365.68,310
"2025.05.23,21:35",3365.67,3365.75,3363.95,3364.39,276
"2025.05.23,21:40",3364.44,3365.16,3363.59,3365.05,310
"2025.05.23,21:45",3365.05,3365.10,3363.42,3363.49,298
"2025.05.23,21:50",3363.56,3363.56,3361.11,3362.11,297
"2025.05.23,21:55",3362.11,3363.23,3361.50,3362.06,300
"2025.05.23,22:00",3362.13,3365.49,3360.51,3365.48,354
"2025.05.23,22:05",3365.50,3365.69,3364.21,3364.48,281
"2025.05.23,22:10",3364.41,3364.53,3363.47,3364.26,307
"2025.05.23,22:15",3364.39,3365.11,3363.78,3365.07,276
"2025.05.23,22:20",3365.19,3365.56,3363.70,3363.90,294
"2025.05.23,22:25",3363.91,3364.39,3363.11,3364.20,269
"2025.05.23,22:30",3364.29,3364.31,3361.44,3361.45,337
"2025.05.23,22:35",3361.63,3362.06,3359.68,3362.06,332
"2025.05.23,22:40",3362.11,3362.72,3361.31,3361.34,312
"2025.05.23,22:45",3361.34,3361.34,3359.44,3360.31,363
"2025.05.23,22:50",3360.18,3360.88,3358.31,3359.79,347
"2025.05.23,22:55",3359.82,3361.64,3359.73,3360.69,367
"2025.05.23,23:00",3360.83,3361.69,3360.40,3360.94,239
"2025.05.23,23:05",3360.95,3361.38,3360.41,3360.83,197
"2025.05.23,23:10",3360.84,3361.45,3360.11,3361.45,148
"2025.05.23,23:15",3361.42,3361.42,3359.73,3360.12,158
"2025.05.23,23:20",3360.11,3360.45,3359.29,3360.38,183
"2025.05.23,23:25",3360.32,3361.69,3360.31,3361.28,164
"2025.05.23,23:30",3361.29,3361.57,3358.97,3359.23,169
"2025.05.23,23:35",3359.21,3360.03,3358.33,3358.35,146
"2025.05.23,23:40",3358.34,3358.66,3357.14,3357.86,207
"2025.05.23,23:45",3357.81,3360.01,3357.43,3359.41,225
"2025.05.23,23:50",3359.42,3359.68,3358.72,3359.21,92
